title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,ridibooks
소나기는 장마일까,낫이콜,BL연재소설,B&M,전체 연령가,135,2019.06.11.,완결,//img.ridicdn.net/cover/2093026668/xxlarge,"10/22 출판사 사정으로 인한 휴재로, 기다려 주신 독자님들께 진심으로 사과의 말씀을 전합니다.


일등하면 오만 원을 준다는 시청자의 공약에 랜덤 매칭을 돌린 장마.
우연히 만난 목소리 좋은 남자가 게임을 너무 잘한다.
그런데 왠지 이상하게 익숙하다 했더니, 인기 아이돌이라고?

스트리머(BJ) 장마는 우연히 게임에서 만난 남자의 목소리에 반한다. 시청자들의 제보로 알고 보니 그는 인기 아이돌. 장마는 아이돌 서인준의 팬이 되고, 둘이서 게임한 영상이 유명해지면서 합동 방송까지 하게 된다. 그렇게 인준과 친해지면서 둘은 티브이 프로그램에도 함께 출연하는 등 친분을 자랑한다. 하지만 사실 사적으로는 화면에 보이는 것보다 더 가까워져 있었는데…….",https://ridibooks.com/books/2093026668
게임에서 만렙거지를 주웠을 때,마린코드,BL연재소설,글로번,전체 연령가,118,2020.01.11.,완결,//img.ridicdn.net/cover/2749012206/xxlarge,"*본 작품은 게임물로, 소재 특성상 채팅 및 표현을 사용함에 있어서 약어 또는 표준 맞춤법을 따르지 않은 부분이 있습니다.


“님... 흑. 저 해킹 당했어요.”

가상현실게임 알테어에서, 오르카(공)는 쫀쫀한 팬티만 입고 있던 그리핀(수)를 구출했다.

“제 포션 좀 드리죠, 다른 장비도 아예 없어요? 아니 일단 바지 좀... 하, 아니다. 그냥 제 골드 다 드릴게요.”
“네? 저 포션으로 충분한데.”
“아닙니다. 마을 가서 바지부터 사 입으세요.”

그런데, 거지소년이 감동했는지 수상하다.

“형! 저랑 멘토 시스템 하실래요?”
“멘토?”

망설이던 오르카는 가엾은 마음에 그리핀의 멘토까지 되어준다.

그런데, 빈털털이 거지소년의 레벨이 이상하다.

[파티원 정보]
[오르카(마족 검사)-61Lv]
[그리핀(수인 소환사)-200Lv]

이 거지 소년이 전 세계 서버에 500명도 없다는 만렙이라니.

“형! 뭐 하세요? 제가 퀘 도와드릴게요!”
“당신... 진짜 만렙입니까?”
“네? 네!”
“그럼 대체... 대체 왜.”
“같이 던전부터 가요!”
“아니, 잠깐만요. 잠깐만!”

바지부터 사입어!!",https://ridibooks.com/books/2749012206
롱화귀비전,차예서,BL연재소설,블루코드,전체 연령가,117,2020.02.04.,완결,//img.ridicdn.net/cover/2495001114/xxlarge,"‡줄거리‡

<<먼 옛날에 황룡께서 이 땅에 강림하여 말씀하시기를. 나의 피는 이 나라의 축복이요 재앙이니라, 하셨다.>>

황룡의 전설과 함께 그 피가 황족에게로 이어져 내려오는 이화국은 찬란한 축복 아래 사시사철 온화하고 비옥한 땅을 자랑했다. 
재상 박제문이 황룡에게 주어진 권력을 탐해 모조리 다 씹어 삼키기 전까지만 해도 그러했다. 

""살, 살려주세요, 재상.""

이화국에 남은 마지막 황족 이해언은 살아남기 위하여, 복수하기 위하여 박제문의 발등에 입을 맞췄다.
그리고, 한 가닥 남은 박기준에 대한 사랑을 지웠다.

‡캐릭터‡
박기준(공)
뛰어난 외모와 가문, 고결한 인품과 단정한 성정에 한때 뭇 여성들의 선망의 대상이었으나 어느 날 황제의 후궁이 되겠노라 선언하며 입궐하여 그동안 참아왔던 해언에 대한 광적인 집착을 드러낸다.

이해언(수)
황룡의 피가 흐른다 하여 백성들에게 사랑받는 황제. 하나 실상은 권력을 모조리 다 빼앗긴 허수아비 황제에 불과하다. 어린 시절 연모하였던 기준을 향한 마음은 언제나 가시가 되어 그를 찌르지만, 그럼에도 불구하고 마음의 문을 닫아버렸다.

‡키워드‡
동양물/시리어스/집착공/ 계략공/ 후궁공/ 다정공/ 헌신공/ 황제수/ 계략수/ 상처수",https://ridibooks.com/books/2495001114
"길라잡이의 등불 2부,3부",류재빈,BL연재소설,페르마타,전체 연령가,191,2017.11.24.,미완결,//img.ridicdn.net/cover/425167801/xxlarge,"※ 로맨스보다 성장과 판타지 모험에 중점을 둔 이야기입니다.

가시나무 땅에는 쌍둥이 산이 있었다. 하나는 동생 산이라 불렀고 하나는 형 산이라 불렀다. 그리고 그 동생 산에는 도와주는 어른 없이 어린애 셋이 살았다. 매일매일 배가 고프고, 매일이 서러운 삶이었다. 낭떠러지 건너편으로 보이는 화려한 고택은 동경의 대상이었다. 언젠가 저곳에 가보고 싶다고 생각하고, 저곳에는 그림 같은 가족이 살고 있을 거라 혼자 망상하고, 어쩌면 자신들의 가족일지도 모른다고 여겼다...


등장인물
* 산하 : 나라면 머리를 깨뜨렸을 거야. 다음에 너도 해봐. 머리 한번 깨뜨려 놓으면 네 앞에선 조용해질 거야
* 산유 : 세상엔 기대대로 되지 않는 게 많다. 혹여 그럴 때 기억해라. 내가 누구보다도 더 많이 아끼고 사랑해 주겠다
* 산새 : 미치겠네. 신령님. 저에게 열 살짜리 애를 바닥에 패대기치지 않을 인내심을 주소서
* 반월 : 나라면 좋아하는 사람이 있으면 곁에서 계속 지켜볼 것 같은데
* 긴작 : 나 어떠냐.",https://ridibooks.com/books/425125718
달콤한 패배,asheyes,BL연재소설,B&M,전체 연령가,157,2019.09.20.,미완결,//img.ridicdn.net/cover/2093055324/xxlarge,"#현대물 #연예계 #오해/착각 #라이벌/열등감 #미인공 #다정공 #무심공 #연하공 #집착공 #재벌공 #짝사랑공 #상처공 #천재공 #존댓말공 #미인수 #까칠수 #연상수 #상처수 #후회수 #능력수 #일상물 #성장물 #3인칭시점


3년 차 작곡가 이진은 과거 아이돌 서바이벌 프로그램 <winner takes all>에 출연 제의를 받은 적이 있다. 하지만 자신을 깔보는 듯한 관계자의 태도에 출연을 고사한다.

그로부터 몇 개월 뒤, 첫 방영을 한 <winner takes all>는 어마어마한 히트를 치며 ‘트라이엄프(Triumph)’라는 전무후무한 7인조 아이돌 그룹을 배출해 낸다.

우연한 기회로 ‘트라이엄프’의 데뷔 앨범 작업에 참여하게 된 이진. 그는 그룹의 리더이자 당시 폭발적인 인기로 1위를 거머쥔 선승현을 만나게 된다. 내심 과거의 일을 후회하고 있던 이진은, 데뷔 후 온갖 루머를 양산하며 이슈 메이커로 자리 잡은 그를 보며 분노와 열등감에 사로잡힌다.

‘만약 기회가 주어졌던 날로 다시 돌아갈 수만 있다면…… 자격 없는 사람이 그 자리에 앉지 못하도록 내가 그 자리를 차지하겠어.’

선승현이 탈퇴 선언을 한 다음 날, 이진은 거짓말처럼 3년 전 그날로 돌아오게 되는데…….",https://ridibooks.com/books/2093028186
퇴사하고 싶다,하르넨,BL연재소설,블루로즈,전체 연령가,158,2019.06.07.,완결,//img.ridicdn.net/cover/1023003874/xxlarge,"출근을 시켜주는 것은 좋은 상사가 아니라 텅 빈 지갑이다.

불같은 성격의 동기.
요정 같은 얼굴로 독설을 내뱉는 후배.
모든 것을 자신의 능력을 기준으로 생각하는 상사.

그 모든 것에서 자유를 선언하고 마탑에 사표를 던지고 떠났던 앨리스 화이트. 그러나 현실의 벽에 부딪혀 지긋지긋한 직장으로 돌아오고야 말았다. 
하지만 이번엔 괜찮다. 누구와 임무를 나가는 것도 아니고 그저 희귀동물만 돌보고 관찰하면 되니까.

“실례지만, 앨리스씨. 아시잖아요. 에넨시아님 앞에선 천하의 드래곤도 얌전하다는 거.”

그 희귀동물이 드래곤 혼혈이라고? 그것도 마법사 세 명이 달라붙어야 겨우 감당이 될 정도로 난폭한?
앨리스는 심각하게 고민했다. 
퇴사해야겠다.",https://ridibooks.com/books/1023003874
그믐밤에 달이 뜬다,해비야,BL연재소설,뷰컴즈,전체 연령가,84,2020.04.07.,미완결,//img.ridicdn.net/cover/3049008638/xxlarge,"“이도하.”

나른한 오후였다. 초가을의 바람은 신선했고, 햇살은 따뜻했으며, 적당히 배가 불렀다. 강의실에 앉아 있으려니 졸음이 몰려와 꾸벅 꾸벅 고개를 떨구게 되는 그런 날이었다.

그래서 이도하도 그렇게 하고 있었다. 쏟아지는 졸음을 참지 못해 턱을 괴고, 신명나게 졸고 있는 중이었다. 옆구리를 쿡 찌르는 손길에 이도하가 눈을 떴다. 

“……”

사방이 쥐 죽은 듯 조용했다. 턱을 괴고 있던 손을 슬그머니 내려놓으며 이도하는 입술을 물었다. 나 이 분위기 아는데. 강단에 선 교수가 묘한 눈초리로 그를 보고 있었으며, 시선이란 시선은 모조리 그에게 못 박혀 있었다.

몇은 핸드폰을 들이대고 있었다. 그리고, 발밑이 시퍼렇게 빛나고 있었다.

그래, 알지 이거. 이도하가 천천히 시선을 내렸다. 그가 앉은 의자 바로 밑, 강의실 바닥에, 새파란 소환진이 펼쳐져 있었다. 

서른두 번째 소환이었다. 

***

“안녕.”

그렇지 않아도 입을 틀어막은 채였으나, 어쨌든 이도하는 말문을 잃었다. 구역질 나는 피비린내와 정신이 아찔한 피의 향연이 아니었더라도 놀라 어차피 입을 틀어막았을 만큼 남자는 기가 막히게 잘생겼지만, 그 잘생김조차 좀 빛이 바랄 정도로 창백하게 질려 있었다. 

찬란한 백금발과 얼굴이 분간이 안 될 정도였다.

당연한 일이었다. 온몸의 피란 피는 죄다 바닥에 쏟아내고 있었으니. 과다 출혈로 곧 죽을 것 같은 모습을 하고서는 태연하게 그렇게 인사하니 머리끝이 주뼛 섰다.

“…미친.”
“드디어 얼굴을 보는군. 잘생겼는걸.” 
“…미친놈인가?”
“그 미친놈이 이제 곧 죽을 것 같은데 살려주겠어?”",https://ridibooks.com/books/3049007803
연역적 추론,공희서,BL연재소설,모드,전체 연령가,79,2020.04.26.,미완결,//img.ridicdn.net/cover/297029030/xxlarge,"“형 참 순진하구나.”
낮은 웃음소리에 목덜미가 오싹해졌다.
“……뭐?”
“형 앞이라고 점잖은 척한 건데 왜 이 정도로 놀라.”
형 없이 살아왔는데 고작 이 정도로 미쳤겠어?

*

“유일하게 붙은 길드에 입사 안 하면 몸 팔려고?”
전의 생에서 엮였던 인물과 엮이지 않는 게 좋을 거라 생각했다.
쓰레기 같은 애인, 산더미처럼 쌓인 빚.
자신이 죽은 뒤로 5년의 시간이 지나 있었고, 새로운 몸이 그리 좋은 삶을 살고 있는 건 아니었으니까.
하지만 유일한 동아줄은 전의 생에서의 자신이 차린 길드뿐이었다.
“……입사할 건데요.”
고로 자신이 아는 사람들밖에 없다는 뜻이다.

새로운 몸에 빙의해 새 삶을 살아보려 했더니만 어째 뜻대로 흘러가지 않는다.",https://ridibooks.com/books/297027966
망돌의 리더로 돌아왔다,김덕정,BL연재소설,페로체,전체 연령가,84,2020.03.26.,미완결,//img.ridicdn.net/cover/3885002276/xxlarge,"‘망돌’
통칭, 망한 아이돌.
중소기획사도 아닌 좆소 of 좆소에서 데뷔하는 바람에 인지도도 딸려 죽겠는데 설상가상으로 그룹 멤버의 비밀 연애까지 터져버렸다.
덕분에 남은 한 줌짜리 팬덤마저 박살 난 망돌 of 망돌.
그 망돌의 리더가 나다.
아니, 나였다.

데뷔를 준비하며 들어간 투자금은 억 소리 나는 빚으로 남았고
찜질방 카운터에서 먹고 자며 근근이 생계를 이어가다가 불의의 사고로 생을 마감했다.

그런데 눈을 떠 보니 연습생 시절로 돌아왔다.
데뷔 전으로 돌아온 이상, 이 멤버 새끼의 연애를 막아야겠다.

근데, 데뷔곡이 반야심경 리믹스다. 데뷔무대는 Bulgyo Bang Song <전국 경전 자랑대회>인데…
이거 정말 괜찮은 거야?

회귀한 망돌 리더의 눈물겨운 고군분투기!
<망돌의 리더로 돌아왔다>",https://ridibooks.com/books/3885001397
Repeat Mark: 리핏 마크,카고아기,BL연재소설,M블루,전체 연령가,225,2019.12.14.,미완결,//img.ridicdn.net/cover/2200033429/xxlarge,"※ 5월 14일, Repeat Mark: 2부 연재가 재개됩니다. 도서 이용에 참고 부탁드립니다.
※ 「외전: 두 번째 삶_하늘」에서는 NL소재를 다루오니, 도서 이용에 참고 부탁드립니다.


멍청히 서 있기만 하는 짓은 충분히 했다.
이제 질렸어. 그러니, 날 수 있다면 날아봐야지.

***

자살로 끝을 냈음에도 다시 돌아온 두 번째 회귀에 주선율은 모든 것을 체념한다.
하지만 한발자국 멈춰서 둘러본 주위는 여태까지 생각했던 것과는 전혀 다른데…….

한편, 전생의 연인을 그리는 주선율이 즉흥적으로 시작한 단역 연기 이후 많은 것이 변하기 시작한다.


Copyrightⓒ2019 카고아기 & M Blue
Illustration Copyrightⓒ2019 TD
All rights reserved",https://ridibooks.com/books/2200030461
그럴 수도 있지.,불광행,BL연재소설,BLYNUE 블리뉴,전체 연령가,78,2020.04.16.,미완결,//img.ridicdn.net/cover/2336004015/xxlarge,"#세계관내최강자공 #소설속주인공공 #대형괴물공 #무심끝판왕수 #소설에들어왔했수 #본의아니게최약체수

집으로 돌아오는 길에 갑자기 나타난 괴물이 집을 부쉈다. 헌터라는 자들이 나타나 괴물을 쓰러뜨리고 무너져 내린 건물을 복구해 주었다. 아무래도 얼마 전에 본 현대 판타지 소설 속에 들어온 모양이었다.

어쩌겠어, 그럴 수도 있지.

매사에 무심한 수현은 소설 속에 들어와도 그러려니 하는 성품의 소유자다. 그런 그가 바라는 것은 단 하나, 이대로 사건 사고를 몰고 다니는 주인공과 얽히지 않고 평범하게 살아가기였다.

""그래서 네 옆에 좀 있을까 해.""
""예?""

그러나 운명의 장난처럼 주인공 박민후와 계속해서 얽히는 것도 모자라, 동거 생활까지 하게 되는데….
엑스트라 이수현은 주인공 박민후와의 동거 생활을 무사히 마칠 수 있을까?

[미리보기]

""뭐 고치거나 추가하고 싶은 건?""
""없어, 없어. 대충해. 네 말대로 오래 있을 것도 아니고….""
""좋아요, 그럼 사인해요.""

어느새 프린트까지 해 온 계약서를 남자가 척하고 제 앞에 내려 두었다. 손수 펜도 집어 주었다. 생각보다 일이 잘 풀려 박민후는 나름 기분이 좋았다. 그가 저를 싫어하는 티를 내기에 혹시나 하였는데 돈으로 해결이 되다니. 돈 좋아하나 보네.

그렇게 기분 좋게 사인하고, 남자에게 펜과 계약서를 돌려주자 남자도 마찬가지로 사인을 했다. 그리고 그걸 벽에 걸려 있던 메모판에 딱 꽂아 두었다. 뒤돌아선 남자가 손을 내밀기에 그 손을 덥석 잡고 씩 웃었다. 그러자 남자가 손을 흔들었다. 저는 또 잘 부탁한다고 흔드는 거라 생각해서 같이 흔들었다. 이수현이 작게 한숨을 쉬었다.

""…손잡으라고 준 거 아니고요, 월세 달라고 준 겁니다. 손 좀 놓죠?"" 

그에 박민후는 얼굴을 확 구겼다. 그럼 그렇지! 이수현의 손을 확 팽개치듯 놔 버리고 휴대폰을 꺼내 들었다.

""계좌 불러.""
""예, OO 은행 XXX-….""

그런 박민후의 기분 따위 안중에도 없는 이수현은 묵묵히 계좌 번호를 불렀다. 이왕 이렇게 된 거, 어차피 자신이 무슨 짓을 해도 이 남자랑 엮이게 될 거라면 그냥 그러려니 이 흐름을 받아들이기로 했다.",https://ridibooks.com/books/2336003720
빛나는 기사의 오드아이즈,로체니콥 Rocheni-cob,BL연재소설,요미북스,전체 연령가,60,2020.05.14.,미완결,//img.ridicdn.net/cover/2183001904/xxlarge,"루티: 불길하다 여겨지는 오드아이지만, 빛나는 금발과 아름다운 외모를 지니고 있다. 비밀을 가지고 태어나 숲의 능력자인 난쟁이 루의 손에 자랐는데, 악마 소로텔에게 작은 거래를 제안했다가 목숨을 선물받는다.
제론드 보벤 글라드조르: 제국 기사단장의 아들이자 수색대장. 여인에게 곁을 둔 적이라고는 없었으나 정찰 중 발견한 루티에게 관심이 생겨 자신의 성으로 데려간다.

소개
인적이 드문 숲속, 난쟁이 루와 평화로운 나날을 보내던 루티는 숲에서 악마 소로텔과 맞닥뜨린다. 도망치지 못하리라 직감한 루티는 차라리 소로텔과 거래를 해야겠다 결심하고, 루티가 건넨 사탕을 먹고 기분이 좋아진 소로텔은 루티의 제안을 받아들인다.
그러던 어느 날 소로텔과 루티의 앞에 검은 제복을 입은 침입자들이 나타난다. 대포 소리가 울리고 불길이 치솟는 숲을 보고 정신을 잃을 뻔한 루티의 가슴에 소로텔은 자신의 뿔을 찔러넣는다.

흑마를 탄 사내들이 휩쓸고 지나간 숲에 남겨진 것은 오로지 루티뿐. 그렇게 홀로 살아가던 루티는, 마치 5년 전 숲을 망가뜨린 사내들처럼 흑마를 탄 제국의 수색대와 마주친다.
수색대장 제론드는 자신의 눈에만 루티의 눈 색이 다르게 보인다는 것을 알게 되고, 어쩐지 익숙한 금빛 머리카락에서 눈길을 거두지 못하는데.

“숲에서 찾아낸 인간 1호가 될 테냐, 아니면 나와 함께 내 성으로 갈 테냐.”

루티를 벙어리 여인이라 오해한 제론드와 그런 제론드의 손에 이끌려 숲을 떠나게 된 루티. 루티는 벙어리 여인인 척, 점점 늘어나는 거짓말을 숨긴 채 낯선 사내의 곁에서 무사히 살아갈 수 있을까?",https://ridibooks.com/books/2183001818
애프터 이브닝,아이헤네,BL연재소설,피아체,전체 연령가,110,2019.12.03.,미완결,//img.ridicdn.net/cover/2036060616/xxlarge,"“이제원, 넌 내 거야. 넌 나에게서 못 벗어나.”
“더 이상 네가 말하는 대로, 네가 원하는 대로 행동하지 않을 거야.”
""요즘 못 챙겨 줘서 그런가. 정말 왜 이러지.""
“날 놔줘.”

""넌 내가 살면서 원한 유일한 사람이야. 그런데 내 곁을 떠나겠다고?""

***

세상을 휘어잡는 극우성 알파, 그만을 위해 길러진 충실한 개.
곁을 허락하지 않는 권도혁의 옆에 유일하게 남아 있을 수 있는 남자.
제원은 10년을 친구로, 오메가로 발현한 뒤 1년을 애인으로 지냈다. 
그러나 제원은 그의 바람을 알게 되고, 결국 늘 잔잔한 물결 같던 둘의 관계에 변화가 생기기 시작했다.",https://ridibooks.com/books/2036056322
데뷔를 피하는 방법,공수교대,BL연재소설,뷰컴즈,전체 연령가,141,2018.12.12.,완결,//img.ridicdn.net/cover/3049001147/xxlarge,"2019년 1월 14일자로 외전 1화의 오탈자가 수정되었습니다. 
수정된 도서는 구매목록에서 재다운로드하여 이용하실 수 있습니다.


모종의 이유로 무용을 그만둔 스무 살 하현은 방송국 PD인 삼촌의 부탁을 받고 아이돌 데뷔 프로그램 ‘서바이벌 ID’에 대타로 참가하게 된다. 참가 조건으로 통편집을 걸어 무난하게 탈락할 줄 알았는데, 어째 반응은 격하기만 하다. 인터넷을 발칵 뒤집어놓은 한 장의 프로필 사진으로 데뷔권 등수에 이름을 올려버린 하현은 의지와는 다르게 데뷔에 점점 가까워진다.

긴 고민 끝에 하차를 포기하고 진지하게 임하게 된 하현은 결국 데뷔를 하게 된다. 당연히 순탄치만은 않을 것을 예상했지만…….

“그래도 좋아하는 건 하고 싶은데 안 될까요?”

데뷔하자마자 같은 그룹이 된 멤버에게 고백을 받았다.",https://ridibooks.com/books/3049001147
딜러의 활약기,샴록,BL연재소설,BLYNUE 블리뉴,전체 연령가,101,2020.01.16.,완결,//img.ridicdn.net/cover/2336003394/xxlarge,"*<딜러의 활약기>는 2020년 4월 27일 최종화가 연재될 예정입니다.

#무심한척하공 #뒤에선사랑꾼공 #랭킹1위바르공 #은근키배잘하수 #컨트롤괜찮수 
#은근귀엽수

다사다난한 겜생보다
단순한 듯 더 복잡한 동거 생활!

게임 ‘에르덴’에서 ‘키키아’라는 닉네임으로 활동 중인 서련. 혼자서 상대 진영 네 명 정도는 PVP로 상대할 수 있는 컨트롤로 게임 내에서 유명인에 속한다. 어느 날 게임을 하다 서련은 함정에 걸려 여섯 명을 상대할 위기에 빠진다. 절체절명의 순간, 서버 내 네임드이자 서련과 같은 진영인 묵요가 그 옆에 나타난다. 그러나 묵요는 서련을 도와주기는커녕 되려 서련의 뒤통수를 후리며 공격한다. 황당함 속에서 묵요와 PVP를 하다 서련은 죽게 되고, 다음날 게시판에서 자신의 캐릭터인 키키아가 묵요에게 복수했다는 글을 보게 된다. 그러나 그건 서련이 한 짓이 아니다. 당사자도 아닌 사건의 전말에 휘말린 것과 함께 '킬레아'라는 유저 한명이 더 얽히면서 서련의 평탄했던 게임 라이프는 점점 다사다난해지는데...

서련의 동거인이자 한때 의붓형제였던 하진은 평소 서련에게 끊임없이 집착하는 모습을 보인다. 서련 역시 알면서도 무른 마음으로 받아주기 일쑤다. 한데, 그 집착이 어째서인지 현실을 넘어 게임에까지 미치기 시작하는데....

매일 밤 기어들어와 서련을 꽉 껴안고 잘 만큼 특별한 집착을 보이는 하진과 
게임에서만큼은 혼자 평화롭게 포탈을 타며 놀고 싶은 서련.

서련은 과연, 평화로운 게임생활을 누릴수 있을까?


[키워드]

현대물, 동거/배우자, 하극상
강공, 무심공, 까칠공, 츤데레공, 집착공, 연하공, 짝사랑공
미인수, 다정수, 소심수, 외유내강수, 단정수, 무심수, 연상수, 상처수
대학생, 오해/착각, 게임물
코믹/개그물, 달달물, 삽질물, 힐링물, 성장물, 3인칭시점

[미리보기]

“…뭐야, 왜 이 새끼 걸 보고 있어.”
“!”

뒷목을 스치듯 들려온 소리에 서련의 어깨가 뻣뻣이 굳어졌다. 저도 모르게 숨을 헉 들이켠 서련은 눈을 깜빡이며 뻣뻣한 자세로 목을 돌렸다. 바로 뒤에는 머리 위에 수건을 얹은 하진이 스산한 시선으로 모니터 화면을 바라보고 있었다.

“술은 깼어?”

서련은 푸딩을 슬쩍 치우며 물었다. 하진은 그제야 모니터에서 시선을 떼고 서련을 내려다보았다. 평소보다 나른하게 풀린 눈매가 아직 취해있다는 걸 단번에 알려주었다. 그런데도 그는 다 깼다고 부러 거짓말을 했다.

“어. 그러니까 그거 한 입 줘 봐.”

하진이 가리킨 건 서련이 슬쩍 치운 푸딩이었다. 평소에 단 것이라면 거들떠도 안 보면서, 하진은 유독 술이 올라왔을 때만 서련에게 ‘한 입’을 요구했다.
서련은 순순히 푸딩을 퍼서 하진의 입가에 옮겨다 주었다. 덥석 받아먹는 하진의 표정이 점차 일그러졌다. 그러면서도 꾸역꾸역 삼켜 먹었다.

“이 새끼 거는 왜 보고 있었는데.”

어쩔까 하다가 서련은 솔직하게 묵요에게 당한 일을 말해주었다. 대수롭지 않게 죽었다고 말하자, 하진의 눈매가 설핏 일그러졌다.

“죽었다고? 저놈한테? 저 새끼 여기 섭 아닐 텐데?”
“네가 어떻게 알아?”
“왜 몰라. 저 새끼가 내….”
“내 뭐.”
“…어쨌든 저 새끼한테 발렸다는 거 아니야.”

새끼가 뒤지려고 동족상잔을 하고 지랄이야. 나름 작게 말하려고 한 것 같은데, 그 소리는 서련의 귓가에 살벌한 모양새로 흘러들어왔다. 하기야, 서련보다 에르덴을 더 일찍 시작한 게 바로 하진이었다. 그렇다고 같이 하는 건 아니었고, 하진은 시간이 비면 간혹 하고 있는 정도였다. 사실 서련은 하진이 어느 서버이며, 무슨 직업을 키우고 있는지도 몰랐다.
그 정도로 하진과 서련은 생활 패턴이 달랐다.

“성하진, 가서 잠이나 자.”
“너는.”
“형이라고 안 부르지.”
“형은.”

하진은 바로 정정했다. 그놈의 형이라는 소리가 입에 어지간히 안 붙는 모양이었다. 특히나 술에 취했을 때, 그 형이라는 호칭은 더 얄팍해졌다.

“나도 자야지.”

하진의 머리카락에서 물기가 뚝뚝 떨어졌다. 안 말리고 이대로 잘 것 같아서, 서련은 급히 손을 뻗었다. 그러나 하진이 더 빨랐다. 수건을 내팽개치고 그대로 서련의 허리를 부둥켜안은 채 일어났다.

“성하진, 너…!”
“가만있어봐, 어지러우니까….”

하진이 향한 곳은 서련의 침대였다. 서련을 안은 그대로 하진은 이불 안으로 꾸물꾸물 파고들었다. 옅은 술 냄새와 함께 시원한 향기가 코를 찌르고 들어왔다. 빠져나온다고 발버둥 치는 서련의 귓가에 정신을 아득하게 하는 말이 들려온 것도 그때였다.",https://ridibooks.com/books/2336003394
기화담연가,장바누,BL연재소설,녹턴,전체 연령가,152,2019.04.24.,완결,//img.ridicdn.net/cover/875111005/xxlarge,"“가져가시오. 댁의 것이오.”

난데없이 꿈에 침입한 이가 잉어를 안겨주는데.

“받지 않겠네.”
“대체 왜 그러는 거요?”
“내겐 부인이 없는데 태몽을 꿔봐야 무얼 하겠나.”

그것이 태몽이고, 난 홀아비라면……?!

계속되는 기이한 꿈에 궁금증을 참지 못한 은헌은 자리를 털고 일어나 추적을 결심한다.
믿을 수 없는 초자연적인 현상이 그의 주변을 맴도는 가운데 이윽고 마주하게 된,
꿈보다 더 기이한 사내, 고윤.

알아도 모른 척, 맞아도 아닌 척, 일평생 욕심을 버리고 또 버리며 살아온 은헌과,
산 자와 죽은 자 사이에서 듣고도 못 들은 척, 보고도 못 본 척 지내온 고윤.
닮은 듯 닮지 않은 두 사람은 그렇게 각자의 목적을 가지고 '귀신 선비'를 찾아 나서는데…….",https://ridibooks.com/books/875111005
